Audit query,Category,Medication,Prodcode,Gemscript code,Product Name,Drug Substance,BNF Code
6,Exacerbations,Antibiotics,2225,60849020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free,Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,26189,60852020,Erythromycin 1g powder for solution for infusion vials,Erythromycin lactobionate,05010500
6,Exacerbations,Antibiotics,438,60855020,Erythromycin stearate 250mg tablets,Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,2350,60856020,Erythromycin stearate 500mg tablets,Erythromycin stearate,05010500
6,Exacerbations,Antibiotics,30786,61075020,Co-amoxiclav 250mg/125mg tablets (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,43548,61076020,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,42227,61077020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (A A H Pharmaceuticals Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,30177,61118020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,25595,61119020,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,34795,61120020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (IVAX Pharmaceuticals UK Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,42100,61348020,Ciclacillin 250mg tablets,Ciclacillin,05010103
6,Exacerbations,Antibiotics,9925,61378020,Clavulanic acid 125mg with Amoxicillin 250mg tablets,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,24093,61379020,Clavulanic acid with amoxicillin dispersible tablets,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,21775,61380020,Clavulanic acid 31mg with amoxicillin 125mg/5ml sugar free oral suspension,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,69920,61456021,Co-amoxiclav 125mg/31mg/5ml oral suspension (Ennogen Healthcare Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34297,61479020,Co-amoxiclav 250mg/125mg tablets (Mylan),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,30705,61480020,Co-amoxiclav 500mg/125mg tablets (Mylan),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,71820,61817020,Ampicillin 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,54471,61851020,Ampicillin 250mg capsules (Kent Pharmaceuticals Ltd),Ampicillin,05010103
6,Exacerbations,Antibiotics,34734,61884020,Co-amoxiclav 250mg/125mg tablets (Teva UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,29353,61885020,Co-amoxiclav 500mg/125mg tablets (Teva UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34234,61891020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Teva UK Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,9242,61918020,Flucloxacillin with ampicillin 250mg+250mg Capsule,Ampicillin Trihydrate/Flucloxacillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,951,61919020,Flucloxacillin with ampicillin 125mg+125mg Liquid,Ampicillin Trihydrate/Flucloxacillin Magnesium,05010102/05010103
6,Exacerbations,Antibiotics,20869,61920020,Flucloxacillin with ampicillin 250mg+250mg Injection,Ampicillin Trihydrate/Flucloxacillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,67787,62217020,Ampicillin 250mg/5ml oral suspension (Sigma Pharmaceuticals Plc),Ampicillin,05010103
6,Exacerbations,Antibiotics,67466,62301021,Co-amoxiclav 500mg/125mg tablets (Brown & Burk UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,68408,62303021,Co-amoxiclav 400mg/57mg/5ml oral suspension sugar free (Brown & Burk UK Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,66747,62304021,Co-amoxiclav 250mg/125mg tablets (Brown & Burk UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,68367,62309021,Erythromycin ethyl succinate 500mg tablets (Dawa Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,70783,62311021,Azithromycin 500mg tablets (Kent Pharmaceuticals Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,33701,62493020,Co-amoxiclav 500mg/125mg tablets (A A H Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,31661,62524020,Amoxicillin 250mg Capsule (Co-Pharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,42240,62526020,Amoxicillin 125mg/5ml Oral solution (Co-Pharma Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34837,62571020,Erythromycin 250mg Gastro-resistant tablet (Co-Pharma Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,33110,62598020,Amrit 250mg/5ml Liquid (BHR Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33671,62654020,Doxycycline 100mg capsules (Kent Pharmaceuticals Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,34334,62660020,Erythromycin 250mg gastro-resistant tablets (Mylan),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,33695,62661020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Mylan),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,33694,62662020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Mylan),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,19414,62703020,Co-amoxiclav 250mg/125mg tablets (Sandoz Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,27714,62823020,Amrit 250mg Capsule (BHR Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33112,62824020,Amrit 500mg Capsule (BHR Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,33109,62825020,Amrit 125mg/5ml Liquid (BHR Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,870,62845020,Amoxicillin 250mg sugar free chewable tablets,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,2281,62846020,Amoxicillin 500mg sugar free chewable tablets,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,34714,62859020,Amoxicillin 250mg Capsule (Neo Laboratories Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,34912,62860020,Amoxicillin 500mg Capsule (Neo Laboratories Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,29337,62861020,Amoxicillin 125mg/5ml Oral solution (Neo Laboratories Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,45317,62866020,Amoxicillin 250mg/5ml Oral solution (Neo Laboratories Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,2884,62867020,Doxycycline (as hyclate) 100mg dispersible tablets,Doxycycline Monohydrate,05010300/05040100
6,Exacerbations,Antibiotics,1046,62868020,Doxycycline 100mg capsules,Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,970,62869020,Doxycycline (as hyclate) 100mg tablets,Doxycycline Hyclate,05010300/05040100
6,Exacerbations,Antibiotics,8724,62874020,Doxycycline (as hyclate) 50mg/5ml oral solution,Doxycycline Hyclate,05010300/05040100
6,Exacerbations,Antibiotics,7523,62875020,Doxycycline (as hyclate) 20mg capsules,Doxycycline Hyclate,12030100
6,Exacerbations,Antibiotics,26747,62972020,Doxycycline 100mg Tablet (Neo Laboratories Ltd),Doxycycline Hyclate,05010300/05040100
6,Exacerbations,Antibiotics,4154,63077020,Amoxil fiztab 125mg Tablet (Bencard),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,1637,63078020,Amoxil fiztab 250mg Tablet (Bencard),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,7737,63079020,Amoxil fiztab 500mg Tablet (Bencard),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,31423,63082020,Amopen 250mg/5ml Liquid (Yorkshire Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,30498,63150020,Amopen 250mg Capsule (Yorkshire Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,17711,63151020,Amopen 500mg Capsule (Yorkshire Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,29697,63152020,Amopen 125mg/5ml Liquid (Yorkshire Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,63660,63285020,Doxycycline 50mg capsules (Kent Pharmaceuticals Ltd),Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,33693,63338020,Co-amoxiclav 250mg/125mg tablets (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,41415,63359020,Co-fluampicil 250mg/250mg capsules (Kent Pharmaceuticals Ltd),Flucloxacillin sodium/Ampicillin trihydrate,05010103
6,Exacerbations,Antibiotics,32902,63380020,Erythromycin ethyl succinate 250mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,30980,63383020,Erythromycin ethyl succinate 500mg/5ml oral suspension (Kent Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,40168,63451020,Amoxicillin 3g oral powder sachets sugar free (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,19209,63514020,Co-amoxiclav 250mg/125mg tablets (Actavis UK Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34594,63696020,Doxycycline 100mg Capsule (Neo Laboratories Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,33686,64160020,Erythromycin 250mg gastro-resistant capsules (A A H Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,30696,64320020,Mecillinam 400mg/vial Injection,Mecillinam,05010103
6,Exacerbations,Antibiotics,34512,64325020,Erythromycin 250mg gastro-resistant capsules (Teva UK Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,46915,64494020,Co-amoxiclav 250mg/125mg tablets (Zentiva),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,28572,64721020,Mezlocillin 50mg/vial Injection,Mezlocillin,05010103
6,Exacerbations,Antibiotics,28896,64722020,Mezlocillin 1g/vial Injection,Mezlocillin,05010103
6,Exacerbations,Antibiotics,40148,65436020,Co-amoxiclav 500mg/125mg tablets (Kent Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,44154,65553020,Co-amoxiclav 500mg/125mg tablets (Zentiva),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,16594,65818020,Piperacillin 1g/vial injection,Piperacillin Sodium,05010104
6,Exacerbations,Antibiotics,21737,65819020,Piperacillin 2g/vial injection,Piperacillin Sodium,05010104
6,Exacerbations,Antibiotics,31174,65820020,Piperacillin 4g/infusion bottle infusion,Piperacillin Sodium,05010104
6,Exacerbations,Antibiotics,7570,65870020,Pivampicillin 500mg tablet,Pivampicillin,05010103
6,Exacerbations,Antibiotics,8614,65871020,Pivampicillin 175mg/5ml oral solution,Pivampicillin,05010103
6,Exacerbations,Antibiotics,17181,65872020,Pivampicillin 175mg sachet,Pivampicillin,05010103
6,Exacerbations,Antibiotics,25832,65875020,Pivampicillin 125mg with pivmecillinam100mg tablet,Pivampicillin/Pivmecillinam Hydrochloride,05010103
6,Exacerbations,Antibiotics,12540,65876020,Pivampicillin 250mg with pivmecillinam 200mg tablet,Pivampicillin/Pivmecillinam Hydrochloride,05010103
6,Exacerbations,Antibiotics,21029,65888020,Miraxid 450 Tablet (Rpr / Fisons),Pivampicillin/Pivmecillinam Hydrochloride,05010103
6,Exacerbations,Antibiotics,26101,65891020,Pivmecillinam 100mg/sachet,Pivmecillinam Hydrochloride,05010105/05011300
6,Exacerbations,Antibiotics,12014,65892020,Pivmecillinam 200mg tablets,Pivmecillinam hydrochloride,05010105
6,Exacerbations,Antibiotics,70275,66030021,Amoxicillin 3g oral powder sachets sugar free (Brown & Burk UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,54732,66522020,Co-amoxiclav 125mg/31mg/5ml oral suspension (Mylan),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,54780,66526020,Co-amoxiclav 250mg/62mg/5ml oral suspension (Mylan),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34479,66554020,Erythromycin 250mg gastro-resistant tablets (Sovereign Medical Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,48006,66843020,Amoxicillin 250mg capsules (Sandoz Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,31801,66846020,Amoxicillin 500mg capsules (Sandoz Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,20007,66864020,Talampicillin 250mg tablets,Talampicillin Hydrochloride,05010103
6,Exacerbations,Antibiotics,16589,66865020,Talampicillin 125mg/5ml syrup,Talampicillin Hydrochloride,05010103
6,Exacerbations,Antibiotics,17746,67354020,Amoxicillin 375mg soluble tablets,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,4582,67355020,Amoxicillin 750mg soluble tablets,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,13848,67356020,Amoxicillin 125mg sugar free powder,Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,18930,67384020,Flemoxin 375mg Soluble tablet (Paines & Byrne Ltd),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,24396,67385020,Flemoxin 750mg Soluble tablet (Paines & Byrne Ltd),Amoxicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,17121,67389020,Clavulanic acid 100mg with amoxicillin 500mg/vial injection,Potassium Clavulanate/Amoxicillin Sodium,05010103
6,Exacerbations,Antibiotics,32910,67412020,Co-amoxiclav 500mg/125mg tablets (Sandoz Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,34972,67527020,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Sandoz Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,46918,67532020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Sandoz Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,8209,67547020,Ampicillin 125mg/5ml paediatric oral suspension,Ampicillin Trihydrate,05010103
6,Exacerbations,Antibiotics,14485,67550020,Ampicillin 500mg powder for solution for injection vials,Ampicillin sodium,05010103
6,Exacerbations,Antibiotics,10685,67551020,Ampicillin 250mg injection,Ampicillin Sodium,05010103
6,Exacerbations,Antibiotics,10755,67554020,Ampiciilin 60mg / Cloxacillin 30mg/0.6ml sugar free oral suspension,Cloxacillin/Ampicillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,28701,67555020,Ampicillin 50mg / Cloxacillin 25mg/vial injection,Cloxacillin/Ampicillin,05010103
6,Exacerbations,Antibiotics,1450,67558020,Ampicillin 250mg / Flucloxacillin 250mg capsules,Ampicillin Trihydrate/Flucloxacillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,10369,67559020,Ampicillin 125mg / Flucloxacillin 125mg oral solution,Ampicillin Trihydrate/Flucloxacillin Magnesium,05010102/05010103
6,Exacerbations,Antibiotics,26510,67560020,Ampicillin 250mg / Flucloxacillin 250mg injection,Ampicillin Trihydrate/Flucloxacillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,24847,67563020,Ampicillin 500mg / Flucloxacillin 500mg injection,Ampicillin Trihydrate/Flucloxacillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,1391,67566020,Amoxicillin 250mg / Clavulanic acid 125mg tablets,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,439,67567020,Amoxicillin with Clavulanic acid dispersible tablets,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,8906,67568020,Amoxicillin 125mg / Clavulanic acid 31mg/5ml oral suspension,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,7636,67571020,Amoxicillin 250mg / Clavulanic acid 62mg/5ml oral suspension,Amoxicillin Trihydrate/Potassium Clavulanate,05010103
6,Exacerbations,Antibiotics,28592,67572020,Amoxicillin 500mg with clavulanic acid 100mg/vial injection,Potassium Clavulanate/Amoxicillin Sodium,05010103
6,Exacerbations,Antibiotics,29474,67573020,Amoxicillin 1000mg with clavulanic acid 100mg/vial injection,Potassium Clavulanate/Amoxicillin Sodium,05010103
6,Exacerbations,Antibiotics,17509,67859020,Amoxicillin 1g powder for solution for injection vials,Amoxicillin sodium,05010103
6,Exacerbations,Antibiotics,12382,67895020,Ampiclox 500mg Capsule (Beecham Research Laboratories),Cloxacillin/Ampicillin,05010103
6,Exacerbations,Antibiotics,10795,67896020,Ampiclox 250mg/5ml Oral solution (Beecham Research Laboratories),Cloxacillin/Ampicillin,05010103
6,Exacerbations,Antibiotics,8960,68120020,Pondocillin plus Tablet (Edwin Burgess Ltd),Pivampicillin/Pivmecillinam Hydrochloride,05010103
6,Exacerbations,Antibiotics,12330,68308020,Erythromycin ethylsuccinate 1g sachets,Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,733,68309020,Erythromycin ethyl succinate 500mg tablets,Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,15713,68310020,Erythromycin ethylsuccinate 500mg sachets,Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,4596,68313020,Erythroped a 1g Sachets (Abbott Laboratories Ltd),Erythromycin Ethyl Succinate,05010500
6,Exacerbations,Antibiotics,327,68314020,Erythroped a 500mg Tablet (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,62,68400020,Amoxicillin 125mg/5ml oral suspension,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,427,68401020,Amoxicillin 250mg/5ml oral suspension,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,503,68407020,Amoxicillin 125mg/5ml oral suspension sugar free,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,585,68408020,Amoxicillin 250mg/5ml oral suspension sugar free,Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,66905,68597020,Co-amoxiclav 1000mg/200mg powder for solution for injection vials (Wockhardt UK Ltd),Amoxicillin sodium/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,47184,68611020,Co-amoxiclav 500mg/100mg powder for solution for injection vials (Wockhardt UK Ltd),Amoxicillin sodium/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,21799,68743020,Almodan 250mg Capsule (Berk Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,21827,68744020,Almodan 500mg Capsule (Berk Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,17282,68745020,Almodan 125mg/5ml syrup (Teva UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,21845,68748020,Almodan 250mg/5ml Oral solution (Berk Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,42659,68765020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,46154,68768020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Abbott Laboratories Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,54907,68865020,Cloxacillin 250mg with Ampicillin 250mg injection,Cloxacillin/Ampicillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,52340,68867020,Cloxacillin 30mg with Ampicillin 60mg/0.6ml suspension,Cloxacillin/Ampicillin Sodium,05010102/05010103
6,Exacerbations,Antibiotics,69403,69033021,Erythromycin 250mg gastro-resistant tablets (Genesis Pharmaceuticals Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,34394,69276020,Clarithromycin 250mg tablets (Mylan),Clarithromycin,05010500
6,Exacerbations,Antibiotics,34608,69279020,Clarithromycin 500mg tablets (Mylan),Clarithromycin,05010500
6,Exacerbations,Antibiotics,34650,69312020,Clarithromycin 250mg tablets (A A H Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,38163,69317020,Clarithromycin 500mg tablets (A A H Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,537,69351020,Clarithromycin 250mg tablets,Clarithromycin,05010500
6,Exacerbations,Antibiotics,331,69352020,Clarithromycin 125mg/5ml oral suspension,Clarithromycin,05010500
6,Exacerbations,Antibiotics,681,69353020,Clarithromycin 500mg tablets,Clarithromycin,05010500
6,Exacerbations,Antibiotics,2719,69356020,Klaricid 250mg tablets (Abbott Laboratories Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,3736,69357020,Klaricid 125mg/5ml Oral suspension (Abbott Laboratories Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,6623,69358020,Klaricid 500 tablets (Abbott Laboratories Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,34533,69360020,Clarithromycin 250mg tablets (Teva UK Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,34974,69363020,Clarithromycin 500mg tablets (Teva UK Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,5116,69379020,Azithromycin 250mg capsules,Azithromycin dihydrate,05010500
6,Exacerbations,Antibiotics,5057,69380020,Azithromycin 200mg/5ml oral suspension,Azithromycin,05010500
6,Exacerbations,Antibiotics,743,69381020,Azithromycin 500mg tablets,Azithromycin,05010500
6,Exacerbations,Antibiotics,4165,69429020,Zithromax 250mg capsules (Pfizer Ltd),Azithromycin dihydrate,05010500
6,Exacerbations,Antibiotics,14514,69430020,Zithromax 200mg/5ml oral suspension (Pfizer Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,5335,69431020,Zithromax 500mg tablets (Pfizer Ltd),Azithromycin,05010500
6,Exacerbations,Antibiotics,68786,69447021,Pivmecillinam 200mg/5ml oral suspension,Pivmecillinam hydrochloride,05010105
6,Exacerbations,Antibiotics,47582,69455020,Clarithromycin 250mg tablets (Sandoz Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,40784,69458020,Clarithromycin 500mg tablets (Sandoz Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,14429,69485020,Erythromycin 125mg sprinkle capsules,Erythromycin,05010500
6,Exacerbations,Antibiotics,14511,69488020,Erymax sprinkle 125mg Capsule (Elan Pharma),Erythromycin,05010500
6,Exacerbations,Antibiotics,42296,69732020,Erythromycin 250mg gastro-resistant tablets (Dr Reddy's Laboratories (UK) Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,68110,69789021,Doxycycline 100mg/5ml oral suspension,Doxycycline hyclate,05010300/05040100/13060201
6,Exacerbations,Antibiotics,41453,69939020,Clarithromycin 125mg/5ml oral suspension (Ranbaxy (UK) Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,34811,69944020,Clarithromycin 250mg/5ml oral suspension (Ranbaxy (UK) Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,46488,69947020,Clarithromycin 500mg tablets (Ranbaxy (UK) Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,31530,69983020,Erythromycin 250mg gastro-resistant tablets (Ranbaxy (UK) Ltd),Erythromycin,05010500/13060201
6,Exacerbations,Antibiotics,47126,70451020,Erythromycin ethyl succinate 125mg/5ml oral suspension (Pinewood Healthcare),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,64312,70454020,Erythromycin ethyl succinate 250mg/5ml oral suspension (Pinewood Healthcare),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,48101,70460020,Erythromycin ethyl succinate 125mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,71423,70464020,Erythromycin ethyl succinate 250mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,71435,70469020,Erythromycin ethyl succinate 500mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd),Erythromycin ethyl succinate,05010500
6,Exacerbations,Antibiotics,53688,70580020,Clarithromycin 250mg tablets (Ranbaxy (UK) Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,45795,70696020,Clarithromycin 125mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,54241,70699020,Clarithromycin 250mg/5ml oral suspension (A A H Pharmaceuticals Ltd),Clarithromycin,05010500
6,Exacerbations,Antibiotics,63911,70954020,Amoxicillin 250mg capsules (Almus Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,47640,70957020,Amoxicillin 500mg capsules (Almus Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,42545,70965020,Amoxicillin 125mg/5ml oral suspension (Almus Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,41090,70968020,Amoxicillin 250mg/5ml oral suspension (Almus Pharmaceuticals Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,48147,71105020,Co-amoxiclav 250mg/125mg tablets (Almus Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,54808,71108020,Co-amoxiclav 125mg/31mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd),Amoxicillin trihydrate/Potassium clavulanate,05010103
6,Exacerbations,Antibiotics,51678,71112020,Co-amoxiclav 250mg/62mg/5ml oral suspension sugar free (Almus Pharmaceuticals Ltd),Potassium clavulanate/Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,69711,71444021,Amoxicillin 250mg capsules (Brown & Burk UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,69118,71445021,Amoxicillin 500mg capsules (Brown & Burk UK Ltd),Amoxicillin trihydrate,05010103
6,Exacerbations,Antibiotics,15071,71455020,Nordox 100mg Capsule (Sankyo Pharma UK Ltd),Doxycycline hyclate,05010300/05040100
6,Exacerbations,Antibiotics,42661,71484020,Erythromycin 250mg gastro-resistant tablets (Almus Pharmaceuticals Ltd),Erythromycin,05010500/13060201
