Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Inhalers - ICS,corticosteroids (for respiratory conditions),42928,,flixotide 100micrograms/dose accuhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),42985,,flixotide 50micrograms/dose accuhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),42994,,flixotide 250micrograms/dose accuhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),43074,,flixotide 500micrograms/dose accuhaler (glaxosmithkline uk ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),46157,,beclometasone 200 cyclocaps (teva uk ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),47943,,beclazone easi-breathe (roi) 100microgram/actuation pressurised inhalation (ivax pharmaceuticals ireland),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),48340,,clenil modulite 100micrograms/dose inhaler (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),48709,,qvar 100micrograms/dose easi-breathe inhaler (sigma pharmaceuticals plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),49367,,clenil modulite 50micrograms/dose inhaler (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),49412,,clenil modulite 200micrograms/dose inhaler (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),49711,,pulmicort 200micrograms/dose inhaler (astrazeneca uk ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),49772,,fluticasone 250micrograms/dose evohaler (sigma pharmaceuticals plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),50037,,pulmicort 0.5mg respules (waymade healthcare plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),50129,,qvar 100micrograms/dose easi-breathe inhaler (de pharmaceuticals),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),50287,,qvar 100 inhaler (de pharmaceuticals),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),51234,,qvar 100 inhaler (waymade healthcare plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),51415,,qvar 50 inhaler (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),51480,,qvar 100 autohaler (de pharmaceuticals),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),51681,,qvar 100 inhaler (sigma pharmaceuticals plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),51815,,flixotide 250micrograms/dose evohaler (waymade healthcare plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),52732,,pulmicort 0.5mg respules (necessity supplies ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),52806,,qvar 100 autohaler (lexon (uk) ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),53057,,flixotide 50micrograms/dose evohaler (lexon (uk) ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),53480,,qvar 100 autohaler (stephar (u.k.) ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),54207,,qvar 50 inhaler (de pharmaceuticals),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),54399,,qvar 100 autohaler (sigma pharmaceuticals plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56462,,becodisks 400microgram (waymade healthcare plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56471,,becodisks 200microgram (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56474,,flixotide 125micrograms/dose evohaler (de pharmaceuticals),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56475,,flixotide 50micrograms/dose accuhaler (sigma pharmaceuticals plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56477,,flixotide 100micrograms/dose accuhaler (waymade healthcare plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56484,,flixotide 250micrograms/dose accuhaler (waymade healthcare plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56493,,qvar 50micrograms/dose easi-breathe inhaler (sigma pharmaceuticals plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),56498,,pulmicort 200 turbohaler (waymade healthcare plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),56499,,flixotide 500micrograms/dose accuhaler (waymade healthcare plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),57525,,flixotide 250micrograms/dose accuhaler (stephar (u.k.) ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),57555,,flixotide 125micrograms/dose evohaler (dowelhurst ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),57579,,flixotide 50micrograms/dose accuhaler (de pharmaceuticals),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),57589,,becloforte 250micrograms/dose inhaler (dowelhurst ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),60937,,pulmicort 200 turbohaler (dowelhurst ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),61664,,clenil modulite 250micrograms/dose inhaler (waymade healthcare plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),62341,,becotide 50 inhaler (dowelhurst ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),62518,,beclometasone 100micrograms/dose inhaler cfc free (ennogen healthcare ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),63585,,beclometasone 50micrograms/dose inhaler (almus pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),67234,,becotide 100 inhaler (waymade healthcare plc),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),67237,,flixotide 125micrograms/dose evohaler (lexon (uk) ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),67239,,pulmicort 400 turbohaler (waymade healthcare plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),67253,,flixotide 50micrograms/dose accuhaler (mawdsley-brooks & company ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),67261,,pulmicort 1mg respules (sigma pharmaceuticals plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),67265,,becodisks 200microgram (lexon (uk) ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),67315,,budesonide 400micrograms/dose turbohaler (waymade healthcare plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),67319,,flixotide 0.5mg/2ml nebules (waymade healthcare plc),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),67322,,pulmicort 100 turbohaler (waymade healthcare plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),67735,,beclazone easi-breathe (roi) 250microgram/actuation pressurised inhalation (ivax pharmaceuticals ireland),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),70015,,beclometasone 100micrograms/dose inhaler (almus pharmaceuticals ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),70749,,budesonide 400micrograms/dose turbohaler (dowelhurst ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),71109,,flixotide 250micrograms/dose accuhaler (de pharmaceuticals),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),71337,,qvar 100 inhaler (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),71338,,pulmicort 200 turbohaler (de pharmaceuticals),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),71341,,flixotide 100micrograms/dose accuhaler (necessity supplies ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),71345,,budesonide 200micrograms/dose turbohaler (dowelhurst ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),71347,,pulmicort 400 turbohaler (sigma pharmaceuticals plc),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),71356,,clenil modulite 250micrograms/dose inhaler (mawdsley-brooks & company ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),71366,,flixotide 500micrograms/dose accuhaler (de pharmaceuticals),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),71368,,pulmicort 200 turbohaler (lexon (uk) ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),71380,,flixotide 250micrograms/dose accuhaler (necessity supplies ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),71427,,budesonide 100micrograms/dose turbohaler (dowelhurst ltd),budesonide
Inhalers - ICS,corticosteroids (for respiratory conditions),71467,,beclometasone 50micrograms/dose inhaler cfc free (j m mcgill ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (for respiratory conditions),72292,,flixotide 250micrograms/dose accuhaler (mawdsley-brooks & company ltd),fluticasone propionate
Inhalers - ICS,corticosteroids (for respiratory conditions),73691,,flixotide 100micrograms/dose accuhaler (de pharmaceuticals),fluticasone propionate
Inhalers - ICS,corticosteroids (in chronic bowel disorders),3898,,budesonide 3mg gastro-resistant modified-release capsules,budesonide
Inhalers - ICS,corticosteroids (in chronic bowel disorders),6095,,budesonide 3mg gastro-resistant capsules,budesonide
Inhalers - ICS,corticosteroids (in chronic bowel disorders),37203,,beclometasone 5mg gastro-resistant modified-release tablets,beclometasone dipropionate
Inhalers - ICS,corticosteroids (in chronic bowel disorders),39067,,clipper 5mg gastro-resistant modified-release tablets (chiesi ltd),beclometasone dipropionate
Inhalers - ICS,corticosteroids (in chronic bowel disorders),51997,,budesonide 9mg gastro-resistant granules sachets,budesonide
Inhalers - ICS,corticosteroids (in chronic bowel disorders),56144,,budenofalk 9mg gastro-resistant granules sachets (dr. falk pharma uk ltd),budesonide
Inhalers - ICS,corticosteroids (in chronic bowel disorders),60946,,entocort cr 3mg capsules (waymade healthcare plc),budesonide
Inhalers - ICS,corticosteroids (in chronic bowel disorders),63893,,budesonide 9mg modified-release tablets,budesonide
Inhalers - ICS,corticosteroids (in chronic bowel disorders),64557,,cortiment 9mg modified-release tablets (ferring pharmaceuticals ltd),budesonide
Inhalers - ICS,drug delivery devices,3437,,becotide rotahaler type 4 insufflator inhalation powder (allen and hanburys ltd),
Inhalers - ICS,drug delivery devices,9356,,becotide rotahaler insufflator inhalation powder (allen and hanburys ltd),
Inhalers - ICS,glucocorticoid therapy,11149,,betnelan 500microgram tablets (focus pharmaceuticals ltd),betamethasone
Inhalers - ICS,unknown,909,,budesonide 200micrograms/dose inhaler,budesonide
Inhalers - ICS,unknown,959,,budesonide 50micrograms/dose inhaler,budesonide
Inhalers - ICS,unknown,2124,,pulmicort refil 200 mcg inh,
Inhalers - ICS,unknown,3188,,pulmicort complete 50 mcg inh,
Inhalers - ICS,unknown,3442,,pulmicort complete 200 mcg inh,
Inhalers - ICS,unknown,3753,,flixotide diskhaler-community pack 250 mcg,
Inhalers - ICS,unknown,3988,,flixotide diskhaler-community pack 100 mcg,
Inhalers - ICS,unknown,8251,,pulmicort refil 50 mg inh,
Inhalers - ICS,unknown,8450,,flixotide diskhaler-community pack 50 mcg,
Inhalers - ICS,unknown,10321,,budesonide 400microgram inhalation powder capsules,budesonide
Inhalers - ICS,unknown,18537,,budesonide 200microgram inhalation powder capsules,budesonide
Inhalers - ICS,unknown,19736,,becotide susp for nebulisation,
Inhalers - ICS,unknown,20707,,becotide 100,
Inhalers - ICS,unknown,20763,,becloforte,
Inhalers - ICS,unknown,20812,,pulmicort refill,
Inhalers - ICS,unknown,23675,,pulmicort l.s. refil,
Inhalers - ICS,unknown,24219,,becotide rotacaps,
Inhalers - ICS,unknown,24660,,betamethasone valerate,
Inhalers - ICS,unknown,26665,,pulmicort complete,
Inhalers - ICS,unknown,27525,,becotide 50,
Inhalers - ICS,unknown,27583,,pulmicort,
Inhalers - ICS,unknown,27915,,fluticasone prop disk refill,
Inhalers - ICS,unknown,39099,,pulmicort 100micrograms/dose inhaler cfc free (astrazeneca uk ltd),budesonide
Inhalers - ICS,unknown,39102,,budesonide 100micrograms/dose inhaler cfc free,budesonide
Inhalers - ICS,unknown,39879,,budesonide 200micrograms/dose inhaler cfc free,budesonide
Inhalers - ICS,unknown,47225,,budesonide 9mg gastro-resistant granules sachets,budesonide
Inhalers - ICS,unknown,48088,,budenofalk 9mg gastro-resistant granules sachets (dr. falk pharma uk ltd),budesonide
Inhalers - ICS,unknown,50701,,becotide rotahaler (glaxosmithkline uk ltd),
Inhalers - LAMA,antimuscarinic bronchodilators,746,,tiotropium 18 microgram capsule,tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,6050,,spiriva 18 microgram capsule (boehringer ingelheim ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,34995,,spiriva 18microgram inhalation powder capsules with handihaler (boehringer ingelheim ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,35000,,spiriva 18microgram inhalation powder capsules (boehringer ingelheim ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,35011,,tiotropium bromide 18microgram inhalation powder capsules,tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,35014,,tiotropium bromide 18microgram inhalation powder capsules with device,tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,36864,,tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device cfc free,tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,36869,,spiriva respimat 2.5micrograms/dose solution for inhalation cartridge with device (boehringer ingelheim ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,49227,,aclidinium bromide 375micrograms/dose dry powder inhaler,aclidinium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,49228,,eklira 322micrograms/dose genuair (astrazeneca uk ltd),aclidinium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,50103,,spiriva 18microgram inhalation powder capsules with handihaler (waymade healthcare plc),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,50292,,spiriva 18microgram inhalation powder capsules (sigma pharmaceuticals plc),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,50577,,spiriva 18microgram inhalation powder capsules with handihaler (de pharmaceuticals),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,51967,,spiriva 18microgram inhalation powder capsules (mawdsley-brooks & company ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,53761,,glycopyrronium bromide 55microgram inhalation powder capsules with device,glycopyrronium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,53982,,seebri breezhaler 44microgram inhalation powder capsules with device (novartis pharmaceuticals uk ltd),glycopyrronium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,59638,,spiriva 18microgram inhalation powder capsules with handihaler (sigma pharmaceuticals plc),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,61582,,spiriva respimat 2.5micrograms/dose solution for inhalation cartridge with device (waymade healthcare plc),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,61879,,incruse ellipta 55micrograms/dose dry powder inhaler (glaxosmithkline uk ltd),umeclidinium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,62109,,umeclidinium bromide 65micrograms/dose dry powder inhaler,umeclidinium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,63992,,eklira 322micrograms/dose genuair (waymade healthcare plc),aclidinium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,64232,,tiotropium bromide 2.5micrograms/dose solution for inhalation cartridge with device cfc free (am distributions (yorkshire) ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,67531,,glycopyrronium bromide 55microgram inhalation powder capsules with device (j m mcgill ltd),glycopyrronium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,68530,,tiotropium bromide 10microgram inhalation powder capsules with device,tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,68729,,braltus 10microgram inhalation powder capsules with zonda inhaler (teva uk ltd),tiotropium bromide
Inhalers - LAMA,antimuscarinic bronchodilators,72031,,glycopyrronium bromide 55microgram inhalation powder capsules with device (ennogen healthcare ltd),glycopyrronium bromide
Inhalers - LAMA,other respiratory system products,69109,,glycopyrronium bromide 400micrograms/ml oral solution sugar free,glycopyrronium bromide
