Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Exacerbations - Antibiotics,sulphonamides and trimethoprim,24856,29885001000027100,sulphamezathine 333mg/ml injection (astrazeneca uk ltd),sulfadimidine
Exacerbations - Antibiotics,sulphonamides and trimethoprim,67596,30106111000001102,trimethoprim 100mg tablets (de pharmaceuticals),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,65487,30106311000001100,trimethoprim 200mg tablets (de pharmaceuticals),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,67147,30942111000001106,trimethoprim 100mg tablets (mawdsley-brooks & company ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,65497,30942311000001108,trimethoprim 200mg tablets (mawdsley-brooks & company ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,70023,30994911000001107,co-trimoxazole 160mg/800mg tablets (a a h pharmaceuticals ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,20523,31445001000027107,thalazole 500mg tablet (may and baker),phthalylsulfathiazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,73744,32278611000001106,co-trimoxazole 160mg/800mg tablets (aspen pharma trading ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,69881,32281711000001103,co-trimoxazole 80mg/400mg tablets (aspen pharma trading ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,68101,32431411000001103,co-trimoxazole 40mg/200mg/5ml oral suspension sugar free (aspen pharma trading ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,606,324357002,co-trimoxazole 80mg/400mg tablets,trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,1467,324359004,co-trimoxazole 160mg/800mg tablets,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,2658,324362001,co-trimoxazole 80mg/400mg/5ml oral suspension,trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,340,324430000,trimethoprim 100mg tablets,trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,37,324431001,trimethoprim 200mg tablets,trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,477,324433003,trimethoprim 50mg/5ml oral suspension sugar free,trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,72595,32501611000001104,co-trimoxazole 40mg/200mg/5ml oral suspension sugar free (a a h pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,73702,32505711000001105,co-trimoxazole 40mg/200mg/5ml oral suspension sugar free (alliance healthcare (distribution) ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,68826,32506211000001109,co-trimoxazole 160mg/800mg tablets (alliance healthcare (distribution) ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,69814,32519811000001101,co-trimoxazole 80mg/400mg/5ml solution for infusion ampoules (aspen pharma trading ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,10046,329711000001102,trimopan 200mg tablets (teva uk ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,27255,339211000001107,trimethoprim 200mg tablets (a a h pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,72447,34958511000001104,co-trimoxazole 80mg/400mg tablets (genesis pharmaceuticals ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,1199,35313211000001104,co-trimoxazole 40mg/200mg/5ml oral suspension sugar free,trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,131,3626011000001108,septrin for infusion 80mg/400mg/5ml solution for infusion ampoules (aspen pharma trading ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,60448,3626311000001106,co-trimoxazole 80mg/400mg/5ml solution for infusion ampoules (alliance healthcare (distribution) ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,16620,3653911000001100,co-trimoxazole 80mg/400mg/5ml solution for infusion ampoules,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,44286,3757311000001102,septrin paediatric 40mg/200mg/5ml oral suspension (aspen pharma trading ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,34379,416811000001104,trimethoprim 200mg tablets (kent pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,13325,426411000001109,monotrim 100mg tablets (abbott healthcare products ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,34488,426711000001103,trimethoprim 100mg tablets (kent pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,21640,431211000001104,trimopan 100mg tablets (teva uk ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,62630,490311000001109,trimethoprim 200mg tablets (ranbaxy (uk) ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,59444,517111000001104,co-trimoxazole 80mg/400mg tablets (alliance healthcare (distribution) ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,53275,543111000001101,trimethoprim 50mg/5ml oral suspension sugar free (alliance healthcare (distribution) ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,45246,6038911000001109,trimethoprim 100mg tablets (sandoz ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,34633,6039711000001103,trimethoprim 200mg tablets (sandoz ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,44075,659211000001100,septrin tablets (aspen pharma trading ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,33997,664011000001104,trimethoprim 200mg tablets (ivax pharmaceuticals uk ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,34252,665011000001100,trimethoprim 50mg/5ml oral suspension sugar free (a a h pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,34727,688711000001107,co-trimoxazole 80mg/400mg tablets (actavis uk ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,32906,710811000001108,trimethoprim 100mg tablets (a a h pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,29351,733211000001109,trimethoprim 50mg/5ml oral suspension sugar free (teva uk ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,2460,764411000001104,septrin forte 160mg/800mg tablets (aspen pharma trading ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,36622,789611000001100,monotrim 50mg/5ml oral suspension (chemidex pharma ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,54914,802611000001106,co-trimoxazole 80mg/400mg tablets (kent pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,41579,812711000001104,co-trimoxazole 80mg/400mg tablets (a a h pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,53276,845811000001106,trimethoprim 50mg/5ml oral suspension sugar free (kent pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,43545,897711000001103,trimethoprim 100mg tablets (actavis uk ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,17729,93235001000027108,sulfadimidine 500mg tablet,sulfadimidine
Exacerbations - Antibiotics,sulphonamides and trimethoprim,8171,95811000001102,monotrim 200mg tablets (abbott healthcare products ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,28562,95935001000027104,enteromide 500mg tablet (consolidated chemicals (uk) ltd),calcium
Exacerbations - Antibiotics,sulphonamides and trimethoprim,109,96711000001102,septrin adult 80mg/400mg/5ml oral suspension (aspen pharma trading ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim,39933,9799411000001106,trimethoprim 200mg tablets (almus pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim,53720,9800011000001105,trimethoprim 100mg tablets (almus pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,43262,11035001000027101,co-trimoxazole 240mg/5ml oral suspension (c p pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,68027,11045001000027100,co-trimoxazole 160mg+800mg tablet (c p pharmaceuticals ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,42517,11095001000027108,co-trimoxazole 40mg+200mg liquid (celltech pharma europe ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,41967,11135001000027107,co-trimoxazole 240mg/5ml oral suspension (hillcross pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,287,139085001000027105,co-trimoxazole (trimethoprim with sulfamethoxazole) 320mg/ml im injection,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,303,139115001000027102,co-trimoxazole 16mg with 80mg/ml concentrate solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,69362,139145001000027109,septrin im 320mg/ml intramuscular injection (wellcome medical division),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,60216,139175001000027105,bactrim 96mg/ml infusion (roche products ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,10308,152655001000027107,sulfamethoxazole 400mg with trimethoprim 80mg tablet,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,21809,174035001000027105,comixco 80mg+400mg tablet (ashbourne pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,15988,237075001000027107,trimethoprim with sulfamethoxazole 80mg+400mg tablet,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,20126,237085001000027102,trimethoprim with sulfamethoxazole 160mg+800mg tablet,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,27418,237095001000027103,trimethoprim with sulfamethoxazole 40mg + 200mg/5ml oral suspension,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,20920,237105001000027108,trimethoprim with sulfamethoxazole 80mg + 400mg/5ml oral suspension,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,45757,237115001000027105,trimethoprim with sulfamethoxazole 16mg + 80mg/ml concentrate for solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,25908,237125001000027101,sulfamethoxazole 800mg with trimethoprim 160mg tablet,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,30614,237135001000027104,sulfamethoxazole 200mg with trimethoprim 40mg/5ml oral suspension,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,33794,237145001000027103,sulfamethoxazole 400mg with trimethoprim 80mg/5ml oral suspension,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,10318,237155001000027100,sulfamethoxazole 80mg with trimethoprim 16mg/5ml concentrate solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,8741,2385001000027105,bactrim dispersible tablet (roche products ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,20368,240075001000027104,sulfamethoxazole 400mg with trimethoprim 80mg/5ml concentrate solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,31905,240085001000027109,trimethoprim with sulfamethoxazole 80mg + 400mg/5ml concentrate for solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,33987,240095001000027108,sulfamethoxazole 800mg with trimethoprim 160mg/5ml concentrate solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,27445,240105001000027103,trimethoprim with sulfamethoxazole 160mg + 800mg/10ml concentrate for solution for infusion,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,135,28295001000027105,septrin tablet (wellcome medical division),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,3660,28305001000027103,septrin dispersible tablet (wellcome medical division),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,1634,44655001000027104,septrin paediatric dispersible tablet (wellcome medical division),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,1604,44665001000027108,septrin paediatric oral suspension sugar free (wellcome medical division),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,7421,47365001000027105,bactrim adult 480mg/5ml liquid (roche products ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,10745,47395001000027107,bactrim double strength 160mg+800mg tablet (roche products ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,7420,47425001000027106,bactrim 480mg tablet (roche products ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,25269,47445001000027109,bactrim im 320mg/ml intramuscular injection (roche products ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,46663,47475001000027105,bactrim paediatric tablets (roche products ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,8561,47485001000027100,bactrim paediatric sugar free oral solution,trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,41978,57855001000027108,co-trimoxazole 240mg/5ml oral suspension (approved prescription services ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,41991,57865001000027104,co-trimoxazole 80mg+400mg dispersible tablet (approved prescription services ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,73468,57995001000027108,co-trimoxazole 80mg+400mg tablet (approved prescription services ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,67613,62605001000027107,co-trimoxazole 80mg+400mg dispersible tablet (ivax pharmaceuticals uk ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,27921,82585001000027100,laratrim forte tablet (lagap),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,31484,82615001000027106,laratrim adult 480mg/5ml liquid (lagap),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,31477,82645001000027104,laratrim liquid (lagap),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,8286,87195001000027109,co-trimoxazole (trimethoprim and sulfamethoxazole) 80mg+400mg dispersible tablets,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,9100,87235001000027100,co-trimoxazole (trimethoprim and sulfamethoxazole) 160mg+800mg dispersible tablets,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,28004,87255001000027101,co-trimoxazole (trimethoprim and sulfamethoxazole) 20mg+100mg paediatric tablets,sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,22991,87745001000027106,chemotrim liquid (rosemont pharmaceuticals ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,29907,87795001000027103,comox tablet (ivax pharmaceuticals uk ltd),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,68990,87835001000027107,comox forte tablet (ivax pharmaceuticals uk ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,44241,87885001000027104,fectrim dispersible tablet (ddsa pharmaceuticals ltd),sulfamethoxazole/trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,30201,89635001000027107,co-trimoxazole 240mg/5ml paediatric mixture (lagap),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for pneumocystis pneumonia,38090,89645001000027108,co-trimoxazole 480mg/5ml adult mixture (lagap),trimethoprim/sulfamethoxazole
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for toxoplasmosis,403,324411000,sulfadiazine 500mg tablets,sulfadiazine
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for toxoplasmosis,55121,4104011000001108,sulfadiazine 500mg tablets (a a h pharmaceuticals ltd),sulfadiazine
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for toxoplasmosis,43509,4104411000001104,sulfadiazine 500mg tablets (wockhardt uk ltd),sulfadiazine
Exacerbations - Antibiotics,sulphonamides and trimethoprim/drugs for toxoplasmosis,53946,4104911000001107,sulfadiazine 500mg tablets (alliance healthcare (distribution) ltd),sulfadiazine
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,75766,,trimethoprim 100mg tablet (celltech pharma europe ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,29532,145665001000027108,trimogal 100mg tablet (lagap),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,24324,145675001000027101,trimogal 200mg tablet (lagap),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,15081,15265001000027103,ipral 100mg tablet (e r squibb and sons ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,14998,15275001000027105,ipral 200mg tablet (e r squibb and sons ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,8073,152925001000027105,trimethoprim 300mg tablet,trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,21805,194985001000027107,triprimix 200 tablet (ashbourne pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,280,19735001000027107,monotrim 50mg/5ml liquid (solvay healthcare),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,34878,21815001000027107,trimethoprim 100mg tablet (c p pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,34455,21825001000027103,trimethoprim 200mg tablet (c p pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,43537,21865001000027106,trimethoprim 200mg tablet (celltech pharma europe ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,25497,30485001000027108,syraprim 100mg tablet (wellcome medical division),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,27048,30495001000027107,syraprim 300mg tablet (wellcome medical division),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,7616,32365001000027109,trimopan 50mg/5ml liquid (berk pharmaceuticals ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,41544,51425001000027103,trimethoprim 100mg tablet (ivax pharmaceuticals uk ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,31227,51465001000027106,trimethoprim 200mg tablet (regent laboratories ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,43505,51705001000027101,trimethoprim 200mg tablet (numark management ltd),trimethoprim
Exacerbations - Antibiotics,sulphonamides and trimethoprim/urinary-tract infections,14367,52345001000027109,ipral 50mg/5ml liquid (e r squibb and sons ltd),trimethoprim
Exacerbations - Antibiotics,tetracyclines/acne and rosacea,40980,15656211000001107,efracea 40mg modified-release capsules (galderma (uk) ltd),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/acne and rosacea,40796,36564611000001104,doxycycline 40mg modified-release capsules,doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials,2884,113395001000027108,doxycycline (as hyclate) 100mg dispersible tablets,doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials,970,113405001000027100,doxycycline (as hyclate) 100mg tablets,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,8724,113455001000027108,doxycycline (as hyclate) 50mg/5ml oral solution,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,26747,114225001000027105,doxycycline 100mg tablet (neo laboratories ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,34594,119205001000027104,doxycycline 100mg capsule (neo laboratories ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,15071,174785001000027104,nordox 100mg capsule (sankyo pharma uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,23819,199515001000027104,doxycycline (as hyclate) 50mg capsules with microgranules,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,21860,232135001000027101,cyclodox 100mg capsule (berk pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,12987,235345001000027106,doxycycline (as hyclate) 50mg capsules with microgranules,doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,21828,2848211000001104,demix 50 capsules (ashbourne pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,40391,2848611000001102,doxycycline 50mg capsules (ivax pharmaceuticals uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,23432,2849311000001101,doxylar 50mg capsules (sandoz ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,2202,2849511000001107,vibramycin 50 capsules (pfizer ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,9267,2849711000001102,vibramycin acne pack 50mg capsules (pfizer ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,21878,2852111000001109,demix 100 capsules (ashbourne pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,24126,2852511000001100,doxycycline 100mg capsules (ivax pharmaceuticals uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,23405,2853411000001108,doxylar 100mg capsules (sandoz ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,268,2854011000001102,vibramycin 100mg capsules (pfizer ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,3152,34305001000027101,vibramycin 100mg dispersible tablet (pfizer ltd),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials,10454,34315001000027104,vibramycin 50mg/5ml oral solution (pfizer ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,41560,62085001000027100,doxycycline 100mg capsule (ivax pharmaceuticals uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,21038,65955001000027102,doxatet 100mg tablet (manufacturer unknown),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,34765,7432211000001109,doxycycline 50mg capsules (mylan),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,41605,89695001000027100,doxycycline 100mg capsule (sandoz ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials,34423,92035001000027106,doxycycline 100mg capsule (pliva pharma ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,30739,10724511000001104,doxycycline 100mg capsules (teva uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,73070,11403911000001104,doxycycline 50mg capsules (almus pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,46807,11404211000001106,doxycycline 100mg capsules (almus pharmaceuticals ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,62025,14161611000001103,doxycycline 100mg capsules (chanelle medical uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,61355,14201611000001100,doxycycline 50mg capsules (chanelle medical uk ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,59542,14758011000001101,vibramycin-d 100mg dispersible tablets (sigma pharmaceuticals plc),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,53310,15083411000001100,doxycycline 100mg capsules (sigma pharmaceuticals plc),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,52967,16680811000001103,vibramycin-d 100mg dispersible tablets (stephar (u.k.) ltd),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,56198,17472811000001106,vibramycin-d 100mg dispersible tablets (mawdsley-brooks & company ltd),doxycycline monohydrate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,65360,17894611000001103,doxycycline 50mg capsules (phoenix healthcare distribution ltd),doxycycline hyclate
Exacerbations - Antibiotics,tetracyclines/antimalarials/oral antibacterials for acne,58988,17894811000001104,doxycycline 100mg capsules (phoenix healthcare distribution ltd),doxycycline hyclate
